,gyroscope,light,accelerometer,magnetic,pressure
12261,77273.0,,,,
12262,,,,,
12263,,,77277.0,,
12264,77278.0,,,,
12265,,,,,
12266,,,77281.0,,
12267,77281.0,,,,
12268,,,,,
12269,,,,77282.0,
12270,,,77286.0,,
12271,77286.0,,,,
12272,,,,,
12273,,,77290.0,,
12274,77290.0,,,,
12275,,,,,
12276,,,77295.0,,
12277,77295.0,,,,
12278,,,,,
12279,,,,77296.0,
12280,,,77299.0,,
12281,77299.0,,,,
12282,,,,,
12283,,,77302.0,,
12284,77303.0,,,,
12285,,,,,
12286,,,77307.0,,
12287,77308.0,,,,
12288,,,,,
12289,,,,77308.0,
12290,,,77312.0,,
12291,77312.0,,,,
12292,,,,,
12293,,,77316.0,,
12294,77317.0,,,,
12295,,,,,
12296,,,77321.0,,
12297,77322.0,,,,
12298,,,,,
12299,,,,77324.0,
12300,,,77325.0,,
12301,77325.0,,,,
12302,,,,,
12303,,,77330.0,,
12304,77330.0,,,,
12305,,,,,
12306,,,77334.0,,
12307,77334.0,,,,
12308,,,,,
12309,,,,77335.0,
12310,,,77338.0,,
12311,77338.0,,,,
12312,,,,,
12313,,,77342.0,,
12314,77342.0,,,,
12315,,,,,
12316,,77347.0,,,
12317,,,77348.0,,
12318,77348.0,,,,
12319,,,,,
12320,,,,77349.0,
12321,,,77351.0,,
12322,77352.0,,,,
12323,,,,,
12324,,,77355.0,,
12325,77356.0,,,,
12326,,,,,
12327,,,77360.0,,
12328,77360.0,,,,
12329,,,,,
12330,,,,77361.0,
12331,,,77364.0,,
12332,77364.0,,,,
12333,,,,,
12334,,,77368.0,,
12335,77369.0,,,,
12336,,,,,
12337,,,77373.0,,
12338,77374.0,,,,
12339,,,,,
12340,,,,77374.0,
12341,,,77377.0,,
12342,77378.0,,,,
12343,,,,,
12344,,,77383.0,,
12345,77383.0,,,,
12346,,,,,
12347,,,77386.0,,
12348,77387.0,,,,
12349,,,,,
12350,,,,77388.0,
12351,,,77390.0,,
12352,77391.0,,,,
12353,,,,,
12354,,,77394.0,,
12355,77395.0,,,,
12356,,,,,
12357,,,77399.0,,
12358,77400.0,,,,
12359,,,,,
12360,,,,77400.0,
12361,,,77403.0,,
12362,77404.0,,,,
12363,,,,,
12364,,,77408.0,,
12365,77408.0,,,,
12366,,,,,
12367,,,77413.0,,
12368,77413.0,,,,
12369,,,,,
12370,,,,77414.0,
12371,,,77416.0,,
12372,77417.0,,,,
12373,,,,,
12374,,,77421.0,,
12375,77421.0,,,,
12376,,,,,
12377,,,77426.0,,
12378,77426.0,,,,
12379,,,,,
12380,,,,77427.0,
12381,,,77431.0,,
12382,77431.0,,,,
12383,,,,,
12384,,,77434.0,,
12385,77434.0,,,,
12386,,,,,
12387,,,77439.0,,
12388,77439.0,,,,
12389,,,,,
12390,,,,77440.0,
12391,,,77442.0,,
12392,77443.0,,,,
12393,,,,,
12394,,,77447.0,,
12395,77448.0,,,,
12396,,,,,
12397,,,77452.0,,
12398,77452.0,,,,
12399,,,,,
12400,,,,77453.0,
12401,,,77456.0,,
12402,77456.0,,,,
12403,,,,,
12404,,,,,77458.0
12405,,,77461.0,,
12406,77462.0,,,,
12407,,,,,
12408,,,77465.0,,
12409,77465.0,,,,
12410,,,,,
12411,,,,77466.0,
12412,,,77469.0,,
12413,77469.0,,,,
12414,,,,,
12415,,,77473.0,,
12416,77474.0,,,,
12417,,,,,
12418,,,77478.0,,
12419,77479.0,,,,
12420,,,,,
12421,,,,77479.0,
12422,,,77482.0,,
12423,77483.0,,,,
12424,,,,,
12425,,,77487.0,,
12426,77487.0,,,,
12427,,,,,
12428,,,77491.0,,
12429,77492.0,,,,
12430,,,,,
12431,,,,77493.0,
12432,,,77495.0,,
12433,77496.0,,,,
12434,,,,,
12435,,,77500.0,,
12436,77500.0,,,,
12437,,,,,
12438,,77506.0,,,
12439,,,77506.0,,
12440,77506.0,,,,
12441,,,,,
12442,,,,77506.0,
12443,,,77508.0,,
12444,77509.0,,,,
12445,,,,,
12446,,,77513.0,,
12447,77513.0,,,,
12448,,,,,
12449,,,77518.0,,
12450,77518.0,,,,
12451,,,,,
12452,,,,77519.0,
12453,,,77522.0,,
12454,77522.0,,,,
12455,,,,,
12456,,,77526.0,,
12457,77526.0,,,,
12458,,,,,
12459,,,77531.0,,
12460,77531.0,,,,
12461,,,,,
12462,,,,77532.0,
12463,,,77535.0,,
12464,77536.0,,,,
12465,,,,,
12466,,,77539.0,,
12467,77540.0,,,,
12468,,,,,
12469,,,77544.0,,
12470,77544.0,,,,
12471,,,,,
12472,,,,77545.0,
12473,,,77548.0,,
12474,77548.0,,,,
12475,,,,,
12476,,,77552.0,,
12477,77553.0,,,,
12478,,,,,
12479,,,77557.0,,
12480,77557.0,,,,
12481,,,,,
12482,,,,77559.0,
12483,,,77561.0,,
12484,77561.0,,,,
12485,,,,,
12486,,,77565.0,,
12487,77566.0,,,,
12488,,,,,
12489,,,77570.0,,
12490,77570.0,,,,
12491,,,,,
12492,,,,77571.0,
12493,,,77574.0,,
12494,77574.0,,,,
12495,,,,,
12496,,,77579.0,,
12497,77579.0,,,,
12498,,,,,
12499,,,77584.0,,
12500,77585.0,,,,
12501,,,,,
12502,,,,77586.0,
12503,,,77587.0,,
12504,77588.0,,,,
12505,,,,,
12506,,,77592.0,,
12507,77592.0,,,,
12508,,,,,
12509,,,77596.0,,
12510,77596.0,,,,
12511,,,,,
12512,,,,77597.0,
12513,,,77600.0,,
12514,77601.0,,,,
12515,,,,,
12516,,,77605.0,,
12517,77605.0,,,,
12518,,,,,
12519,,,77609.0,,
12520,77610.0,,,,
12521,,,,,
12522,,,,77610.0,
12523,,,77613.0,,
12524,77614.0,,,,
12525,,,,,
12526,,,77618.0,,
12527,77618.0,,,,
12528,,,,,
12529,,,77622.0,,
12530,77623.0,,,,
12531,,,,,
12532,,,,77624.0,
12533,,,77626.0,,
12534,77627.0,,,,
12535,,,,,
12536,,,77631.0,,
12537,77631.0,,,,
12538,,,,,
12539,,,77636.0,,
12540,77636.0,,,,
12541,,,,,
12542,,,,77637.0,
12543,,,77640.0,,
12544,77640.0,,,,
12545,,,,,
12546,,,77645.0,,
12547,77645.0,,,,
12548,,,,,
12549,,,77649.0,,
12550,77649.0,,,,
12551,,,,,
12552,,,,77651.0,
12553,,,77653.0,,
12554,77653.0,,,,
12555,,,,,
12556,,,77658.0,,
12557,,77658.0,,,
12558,77658.0,,,,
12559,,,,,77659.0
12560,,,,,
12561,,,77662.0,,
12562,77662.0,,,,
12563,,,,,
12564,,,,77663.0,
12565,,,77666.0,,
12566,77666.0,,,,
12567,,,,,
12568,,,77671.0,,
12569,77671.0,,,,
12570,,,,,
12571,,,77675.0,,
12572,77675.0,,,,
12573,,,,,
12574,,,,77676.0,
12575,,,77679.0,,
12576,77679.0,,,,
12577,,,,,
12578,,,77683.0,,
12579,77684.0,,,,
12580,,,,,
12581,,,77688.0,,
12582,77689.0,,,,
12583,,,,,
12584,,,,77690.0,
12585,,,77692.0,,
12586,77693.0,,,,
12587,,,,,
12588,,,77696.0,,
12589,77697.0,,,,
12590,,,,,
12591,,,77701.0,,
12592,77702.0,,,,
12593,,,,,
12594,,,,77703.0,
12595,,,77706.0,,
12596,77707.0,,,,
12597,,,,,
12598,,,77710.0,,
12599,77710.0,,,,
12600,,,,,
12601,,,77714.0,,
12602,77715.0,,,,
12603,,,,,
12604,,,,77717.0,
12605,,,77719.0,,
12606,77719.0,,,,
12607,,,,,
12608,,,77723.0,,
12609,77724.0,,,,
12610,,,,,
12611,,,77728.0,,
12612,77728.0,,,,
12613,,,,,
12614,,,,77729.0,
12615,,,77732.0,,
12616,77732.0,,,,
12617,,,,,
12618,,,77736.0,,
12619,77736.0,,,,
12620,,,,,
12621,,,77741.0,,
12622,77742.0,,,,
12623,,,,,
12624,,,,77743.0,
12625,,,77745.0,,
12626,77745.0,,,,
12627,,,,,
12628,,,77749.0,,
12629,77750.0,,,,
12630,,,,,
12631,,,77755.0,,
12632,77755.0,,,,
12633,,,,,
12634,,,,77756.0,
12635,,,77759.0,,
12636,77759.0,,,,
12637,,,,,
12638,,,77762.0,,
12639,77763.0,,,,
12640,,,,,
12641,,,77767.0,,
12642,77768.0,,,,
12643,,,,,
12644,,,,77769.0,
12645,,,77771.0,,
12646,77772.0,,,,
12647,,,,,
12648,,,77776.0,,
12649,77777.0,,,,
12650,,,,,
12651,,,77780.0,,
12652,77781.0,,,,
12653,,,,,
12654,,,,77782.0,
12655,,,77784.0,,
12656,77785.0,,,,
12657,,,,,
12658,,,77789.0,,
12659,77790.0,,,,
12660,,,,,
12661,,,77794.0,,
12662,77794.0,,,,
12663,,,,,
12664,,,,77794.0,
12665,,,77797.0,,
12666,77798.0,,,,
12667,,,,,
12668,,,77802.0,,
12669,77802.0,,,,
12670,,,,,
12671,,,77806.0,,
12672,77807.0,,,,
12673,,,,,
12674,,,,77808.0,
12675,,,77811.0,,
12676,77811.0,,,,
12677,,,,,
12678,,,77815.0,,
12679,77815.0,,,,
12680,,,,,
12681,,77820.0,,,
12682,,,77821.0,,
12683,77821.0,,,,
12684,,,,,
12685,,,,77823.0,
12686,,,77824.0,,
12687,77825.0,,,,
12688,,,,,
12689,,,77828.0,,
12690,77828.0,,,,
12691,,,,,
12692,,,77833.0,,
12693,77833.0,,,,
12694,,,,,
12695,,,,77834.0,
12696,,,77837.0,,
12697,77838.0,,,,
12698,,,,,
12699,,,77841.0,,
12700,77842.0,,,,
12701,,,,,
12702,,,77846.0,,
12703,77846.0,,,,
12704,,,,,
12705,,,,77847.0,
12706,,,77850.0,,
12707,77851.0,,,,
12708,,,,,
12709,,,77854.0,,
12710,77855.0,,,,
12711,,,,,
12712,,,77860.0,,
12713,,,,,77861.0
12714,77861.0,,,,
12715,,,,,
12716,,,,77862.0,
12717,,,77863.0,,
12718,77864.0,,,,
12719,,,,,
12720,,,77868.0,,
12721,77868.0,,,,
12722,,,,,
12723,,,77872.0,,
12724,77873.0,,,,
12725,,,,,
12726,,,,77874.0,
12727,,,77876.0,,
12728,77877.0,,,,
12729,,,,,
12730,,,77881.0,,
12731,77882.0,,,,
12732,,,,,
12733,,,77886.0,,
12734,77886.0,,,,
12735,,,,,
12736,,,,77888.0,
12737,,,77890.0,,
12738,77891.0,,,,
12739,,,,,
12740,,,77894.0,,
12741,77895.0,,,,
12742,,,,,
12743,,,77898.0,,
12744,77899.0,,,,
12745,,,,,
12746,,,,77901.0,
12747,,,77902.0,,
12748,77903.0,,,,
12749,,,,,
12750,,,77907.0,,
12751,77908.0,,,,
12752,,,,,
12753,,,77912.0,,
12754,77912.0,,,,
12755,,,,,
12756,,,,77913.0,
12757,,,77916.0,,
12758,77917.0,,,,
12759,,,,,
12760,,,77920.0,,
12761,77921.0,,,,
12762,,,,,
12763,,,77925.0,,
12764,77925.0,,,,
12765,,,,,
12766,,,,77926.0,
12767,,,77929.0,,
12768,77929.0,,,,
12769,,,,,
12770,,,77933.0,,
12771,77934.0,,,,
12772,,,,,
12773,,,77938.0,,
12774,77938.0,,,,
12775,,,,,
12776,,,,77939.0,
12777,,,77942.0,,
12778,77943.0,,,,
12779,,,,,
12780,,,77946.0,,
12781,77947.0,,,,
12782,,,,,
12783,,,77951.0,,
12784,77952.0,,,,
12785,,,,,
12786,,,,77952.0,
12787,,,77955.0,,
12788,77955.0,,,,
12789,,,,,
12790,,,77962.0,,
12791,77962.0,,,,
12792,,,,,
12793,,,77965.0,,
12794,77965.0,,,,
12795,,,,,
12796,,,,77967.0,
12797,,,77968.0,,
12798,77969.0,,,,
12799,,,,,
12800,,,77973.0,,
12801,77973.0,,,,
12802,,,,,
12803,,,77977.0,,
12804,77979.0,,,,
12805,,77979.0,,,
12806,,,,,
12807,,,,77980.0,
12808,,,77982.0,,
12809,77982.0,,,,
12810,,,,,
12811,,,77986.0,,
12812,77986.0,,,,
12813,,,,,
12814,,,77991.0,,
12815,77991.0,,,,
12816,,,,,
12817,,,,77993.0,
12818,,,77995.0,,
12819,77995.0,,,,
12820,,,,,
12821,,,77999.0,,
12822,77999.0,,,,
12823,,,,,
12824,,,78004.0,,
12825,78004.0,,,,
12826,,,,,
12827,,,,78005.0,
12828,,,78008.0,,
12829,78008.0,,,,
12830,,,,,
12831,,,78012.0,,
12832,78013.0,,,,
12833,,,,,
12834,,,78017.0,,
12835,78017.0,,,,
12836,,,,,
12837,,,,78018.0,
12838,,,78021.0,,
12839,78021.0,,,,
12840,,,,,
12841,,,78025.0,,
12842,78025.0,,,,
12843,,,,,
12844,,,78030.0,,
12845,78030.0,,,,
12846,,,,,
12847,,,,78031.0,
12848,,,78034.0,,
12849,78034.0,,,,
12850,,,,,
12851,,,78039.0,,
12852,78040.0,,,,
12853,,,,,
12854,,,78043.0,,
12855,78043.0,,,,
12856,,,,,
12857,,,,78045.0,
12858,,,78048.0,,
12859,78048.0,,,,
12860,,,,,
12861,,,78051.0,,
12862,78052.0,,,,
12863,,,,,
12864,,,78056.0,,
12865,78057.0,,,,
12866,,,,,
12867,,,,,78058.0
12868,,,,78058.0,
12869,,,78062.0,,
12870,78063.0,,,,
12871,,,,,
12872,,,78065.0,,
12873,78065.0,,,,
12874,,,,,
12875,,,78070.0,,
12876,78070.0,,,,
12877,,,,,
12878,,,,78071.0,
12879,,,78073.0,,
12880,78074.0,,,,
12881,,,,,
12882,,,78078.0,,
12883,78078.0,,,,
12884,,,,,
12885,,,78083.0,,
12886,78083.0,,,,
12887,,,,,
12888,,,,78084.0,
12889,,,78087.0,,
12890,78087.0,,,,
12891,,,,,
12892,,,78091.0,,
12893,78091.0,,,,
12894,,,,,
12895,,,78098.0,,
12896,78098.0,,,,
12897,,,,,
12898,,,,78098.0,
12899,,,78100.0,,
12900,78101.0,,,,
12901,,,,,
12902,,,78104.0,,
12903,78105.0,,,,
12904,,,,,
12905,,,78109.0,,
12906,78109.0,,,,
12907,,,,,
12908,,,,78110.0,
12909,,,78113.0,,
12910,78114.0,,,,
12911,,,,,
12912,,,78117.0,,
12913,78118.0,,,,
12914,,,,,
12915,,,78122.0,,
12916,78123.0,,,,
12917,,,,,
12918,,,,78124.0,
12919,,,78126.0,,
12920,78126.0,,,,
12921,,,,,
12922,,,78130.0,,
12923,78131.0,,,,
12924,,,,,
12925,,,78135.0,,
12926,78136.0,,,,
12927,,,,,
12928,,,,78136.0,
12929,,,78140.0,,
12930,78140.0,,,,
12931,,,,,
12932,,78144.0,,,
12933,,,78144.0,,
12934,78144.0,,,,
12935,,,,,
12936,,,78148.0,,
12937,78150.0,,,,
12938,,,,,
12939,,,,78151.0,
12940,,,78152.0,,
12941,78153.0,,,,
12942,,,,,
12943,,,78157.0,,
12944,78157.0,,,,
12945,,,,,
12946,,,78162.0,,
12947,78162.0,,,,
12948,,,,,
12949,,,,78164.0,
12950,,,78166.0,,
12951,78166.0,,,,
12952,,,,,
12953,,,78170.0,,
12954,78170.0,,,,
12955,,,,,
12956,,,78174.0,,
12957,78175.0,,,,
12958,,,,,
12959,,,,78175.0,
12960,,,78178.0,,
12961,78179.0,,,,
12962,,,,,
12963,,,78183.0,,
12964,78183.0,,,,
12965,,,,,
12966,,,78188.0,,
12967,78188.0,,,,
12968,,,,,
12969,,,,78189.0,
12970,,,78192.0,,
12971,78192.0,,,,
12972,,,,,
12973,,,78196.0,,
12974,78196.0,,,,
12975,,,,,
12976,,,78201.0,,
12977,78201.0,,,,
12978,,,,,
12979,,,,78202.0,
12980,,,78205.0,,
12981,78206.0,,,,
12982,,,,,
12983,,,78209.0,,
12984,78210.0,,,,
12985,,,,,
12986,,,78214.0,,
12987,78215.0,,,,
12988,,,,,
12989,,,,78216.0,
12990,,,78218.0,,
12991,78218.0,,,,
12992,,,,,
12993,,,78223.0,,
12994,78223.0,,,,
12995,,,,,
12996,,,78227.0,,
12997,78228.0,,,,
12998,,,,,
12999,,,,78229.0,
13000,,,78231.0,,
13001,78232.0,,,,
13002,,,,,
13003,,,78236.0,,
13004,78236.0,,,,
13005,,,,,
13006,,,78241.0,,
13007,78241.0,,,,
13008,,,,,
13009,,,,78242.0,
13010,,,78244.0,,
13011,78245.0,,,,
13012,,,,,
13013,,,78249.0,,
13014,78249.0,,,,
13015,,,,,
13016,,,78254.0,,
13017,78254.0,,,,
13018,,,,,
13019,,,,78255.0,
13020,,,78257.0,,
13021,78258.0,,,,
13022,,,,,
13023,,,,,78259.0
13024,,,78262.0,,
13025,78263.0,,,,
13026,,,,,
13027,,,78267.0,,
13028,78267.0,,,,
13029,,,,,
13030,,,,78269.0,
13031,,,78271.0,,
13032,78271.0,,,,
13033,,,,,
13034,,,78275.0,,
13035,78275.0,,,,
13036,,,,,
13037,,,78280.0,,
13038,78280.0,,,,
13039,,,,,
13040,,,,78282.0,
13041,,,78284.0,,
13042,78284.0,,,,
13043,,,,,
13044,,,78288.0,,
13045,78288.0,,,,
13046,,,,,
13047,,,78293.0,,
13048,78293.0,,,,
13049,,,,,
13050,,,,78294.0,
13051,,,78298.0,,
13052,,78298.0,,,
13053,78298.0,,,,
13054,,,,,
13055,,,78302.0,,
13056,78302.0,,,,
13057,,,,,
13058,,,78306.0,,
13059,78307.0,,,,
13060,,,,,
13061,,,,78308.0,
13062,,,78310.0,,
13063,78310.0,,,,
13064,,,,,
13065,,,78314.0,,
13066,78315.0,,,,
13067,,,,,
13068,,,78319.0,,
13069,78320.0,,,,
13070,,,,,
13071,,,,78320.0,
13072,,,78323.0,,
13073,78323.0,,,,
13074,,,,,
13075,,,78327.0,,
13076,78328.0,,,,
13077,,,,,
13078,,,78332.0,,
13079,78333.0,,,,
13080,,,,,
13081,,,,78335.0,
13082,,,78336.0,,
13083,78337.0,,,,
13084,,,,,
13085,,,78340.0,,
13086,78341.0,,,,
13087,,,,,
13088,,,78345.0,,
13089,78346.0,,,,
13090,,,,,
13091,,,,78346.0,
13092,,,78349.0,,
13093,78350.0,,,,
13094,,,,,
13095,,,78354.0,,
13096,78354.0,,,,
13097,,,,,
13098,,,78359.0,,
13099,78359.0,,,,
13100,,,,,
13101,,,,78360.0,
13102,,,78363.0,,
13103,78363.0,,,,
13104,,,,,
13105,,,78367.0,,
13106,78368.0,,,,
13107,,,,,
13108,,,78372.0,,
13109,78372.0,,,,
13110,,,,,
13111,,,,78373.0,
13112,,,78376.0,,
13113,78376.0,,,,
13114,,,,,
13115,,,78380.0,,
13116,78381.0,,,,
13117,,,,,
13118,,,78386.0,,
13119,78386.0,,,,
13120,,,,,
13121,,,,78388.0,
13122,,,78389.0,,
13123,78389.0,,,,
13124,,,,,
13125,,,78393.0,,
13126,78394.0,,,,
13127,,,,,
13128,,,78398.0,,
13129,78399.0,,,,
13130,,,,,
13131,,,,78399.0,
13132,,,78402.0,,
13133,78403.0,,,,
13134,,,,,
13135,,,78406.0,,
13136,78407.0,,,,
13137,,,,,
13138,,,78411.0,,
13139,78412.0,,,,
13140,,,,,
13141,,,,78412.0,
13142,,,78415.0,,
13143,78416.0,,,,
13144,,,,,
13145,,,78420.0,,
13146,78420.0,,,,
13147,,,,,
13148,,,78424.0,,
13149,78425.0,,,,
13150,,,,,
13151,,,,78425.0,
13152,,,78428.0,,
13153,78429.0,,,,
13154,,,,,
13155,,,78433.0,,
13156,78433.0,,,,
13157,,,,,
13158,,,78438.0,,
13159,78439.0,,,,
13160,,,,,
13161,,,,78439.0,
13162,,,78441.0,,
13163,78442.0,,,,
13164,,,,,
13165,,,78446.0,,
13166,78446.0,,,,
13167,,,,,
13168,,,78451.0,,
13169,78451.0,,,,
13170,,,,,
13171,,,,78452.0,
13172,,,78455.0,,
13173,78455.0,,,,
13174,,,,,
13175,,,78460.0,,
13176,78460.0,,,,
13177,,,,,
13178,,78464.0,,,
13179,,,78464.0,,
13180,78464.0,,,,
13181,,,,,78464.0
13182,,,,,
13183,,,,78466.0,
13184,,,78468.0,,
13185,78469.0,,,,
13186,,,,,
13187,,,78472.0,,
13188,78473.0,,,,
13189,,,,,
13190,,,78477.0,,
13191,78477.0,,,,
13192,,,,,
13193,,,,78478.0,
13194,,,78481.0,,
13195,78481.0,,,,
13196,,,,,
13197,,,78485.0,,
13198,78485.0,,,,
13199,,,,,
13200,,,78490.0,,
13201,78490.0,,,,
13202,,,,,
13203,,,,78492.0,
13204,,,78494.0,,
13205,78494.0,,,,
13206,,,,,
13207,,,78498.0,,
13208,78499.0,,,,
13209,,,,,
13210,,,78503.0,,
13211,78503.0,,,,
13212,,,,,
13213,,,,78505.0,
13214,,,78507.0,,
13215,78507.0,,,,
13216,,,,,
13217,,,78511.0,,
13218,78512.0,,,,
13219,,,,,
13220,,,78516.0,,
13221,78516.0,,,,
13222,,,,,
13223,,,,78517.0,
13224,,,78520.0,,
13225,78522.0,,,,
13226,,,,,
13227,,,78525.0,,
13228,78525.0,,,,
13229,,,,,
13230,,,78529.0,,
13231,78530.0,,,,
13232,,,,,
13233,,,,78530.0,
13234,,,78533.0,,
13235,78534.0,,,,
13236,,,,,
13237,,,78538.0,,
13238,78538.0,,,,
13239,,,,,
13240,,,78543.0,,
13241,78543.0,,,,
13242,,,,,
13243,,,,78545.0,
13244,,,78546.0,,
13245,78547.0,,,,
13246,,,,,
13247,,,78551.0,,
13248,78551.0,,,,
13249,,,,,
13250,,,78556.0,,
13251,78556.0,,,,
13252,,,,,
13253,,,,78557.0,
13254,,,78560.0,,
13255,78560.0,,,,
13256,,,,,
13257,,,78564.0,,
13258,78564.0,,,,
13259,,,,,
13260,,,78569.0,,
13261,78569.0,,,,
13262,,,,,
13263,,,,78570.0,
13264,,,78573.0,,
13265,78573.0,,,,
13266,,,,,
13267,,,78577.0,,
13268,78577.0,,,,
13269,,,,,
13270,,,78582.0,,
13271,78582.0,,,,
13272,,,,,
13273,,,,78584.0,
13274,,,78586.0,,
13275,78586.0,,,,
13276,,,,,
13277,,,78590.0,,
13278,78591.0,,,,
13279,,,,,
13280,,,78595.0,,
13281,78595.0,,,,
13282,,,,,
13283,,,,78597.0,
13284,,,78599.0,,
13285,78599.0,,,,
13286,,,,,
13287,,,78603.0,,
13288,78604.0,,,,
13289,,,,,
13290,,,78609.0,,
13291,78609.0,,,,
13292,,,,,
13293,,,,78610.0,
13294,,,78612.0,,
13295,78613.0,,,,
13296,,,,,
13297,,,78617.0,,
13298,78617.0,,,,
13299,,78618.0,,,
13300,,,,,
13301,,,78622.0,,
13302,78622.0,,,,
13303,,,,,
13304,,,,78623.0,
13305,,,78626.0,,
13306,78626.0,,,,
13307,,,,,
13308,,,78630.0,,
13309,78630.0,,,,
13310,,,,,
13311,,,78634.0,,
13312,78635.0,,,,
13313,,,,,
13314,,,,78635.0,
13315,,,78638.0,,
13316,78639.0,,,,
13317,,,,,
13318,,,78643.0,,
13319,78644.0,,,,
13320,,,,,
13321,,,78648.0,,
13322,78648.0,,,,
13323,,,,,
13324,,,,78650.0,
13325,,,78652.0,,
13326,78652.0,,,,
13327,,,,,
13328,,,78656.0,,
13329,78656.0,,,,
13330,,,,,
13331,,,,,78659.0
13332,,,78661.0,,
13333,78663.0,,,,
13334,,,,,
13335,,,,78663.0,
13336,,,78665.0,,
13337,78666.0,,,,
13338,,,,,
13339,,,78669.0,,
13340,78670.0,,,,
13341,,,,,
13342,,,78674.0,,
13343,78675.0,,,,
13344,,,,,
13345,,,,78677.0,
13346,,,78678.0,,
13347,78679.0,,,,
13348,,,,,
13349,,,78682.0,,
13350,78683.0,,,,
13351,,,,,
13352,,,78687.0,,
13353,78690.0,,,,
13354,,,,,
13355,,,,78690.0,
13356,,,78691.0,,
13357,78692.0,,,,
13358,,,,,
13359,,,78696.0,,
13360,78696.0,,,,
13361,,,,,
13362,,,78700.0,,
13363,78701.0,,,,
13364,,,,,
13365,,,,78702.0,
13366,,,78704.0,,
13367,78704.0,,,,
13368,,,,,
13369,,,78708.0,,
13370,78709.0,,,,
13371,,,,,
13372,,,78713.0,,
13373,78714.0,,,,
13374,,,,,
13375,,,,78716.0,
13376,,,78717.0,,
13377,78717.0,,,,
13378,,,,,
13379,,,78721.0,,
13380,78722.0,,,,
13381,,,,,
13382,,,78726.0,,
13383,78727.0,,,,
13384,,,,,
13385,,,,78728.0,
13386,,,78730.0,,
13387,78731.0,,,,
13388,,,,,
13389,,,78735.0,,
13390,78736.0,,,,
13391,,,,,
13392,,,78740.0,,
13393,78740.0,,,,
13394,,,,,
13395,,,,78742.0,
13396,,,78744.0,,
13397,78744.0,,,,
13398,,,,,
13399,,,78749.0,,
13400,78749.0,,,,
13401,,,,,
13402,,,78753.0,,
13403,78753.0,,,,
13404,,,,,
13405,,,,78754.0,
13406,,,78757.0,,
13407,78757.0,,,,
13408,,,,,
13409,,,78762.0,,
13410,78762.0,,,,
13411,,,,,
13412,,,78766.0,,
13413,78766.0,,,,
13414,,,,,
13415,,,,78767.0,
13416,,,78770.0,,
13417,78770.0,,,,
13418,,,,,
13419,,,78774.0,,
13420,78775.0,,,,
13421,,,,,
13422,,,78780.0,,
13423,,78781.0,,,
13424,78781.0,,,,
13425,,,,,
13426,,,,78781.0,
13427,,,78783.0,,
13428,78783.0,,,,
13429,,,,,
13430,,,78787.0,,
13431,78788.0,,,,
13432,,,,,
13433,,,78792.0,,
13434,78792.0,,,,
13435,,,,,
13436,,,,78795.0,
13437,,,78797.0,,
13438,78798.0,,,,
13439,,,,,
13440,,,78801.0,,
13441,78801.0,,,,
13442,,,,,
13443,,,78805.0,,
13444,78806.0,,,,
13445,,,,,
13446,,,,78806.0,
13447,,,78809.0,,
13448,78810.0,,,,
13449,,,,,
13450,,,78814.0,,
13451,78815.0,,,,
13452,,,,,
13453,,,78818.0,,
13454,78819.0,,,,
13455,,,,,
13456,,,,78820.0,
13457,,,78823.0,,
13458,78823.0,,,,
13459,,,,,
13460,,,78827.0,,
13461,78827.0,,,,
13462,,,,,
13463,,,78832.0,,
13464,78832.0,,,,
13465,,,,,
13466,,,,78833.0,
13467,,,78835.0,,
13468,78836.0,,,,
13469,,,,,
13470,,,78840.0,,
13471,78840.0,,,,
13472,,,,,
13473,,,78845.0,,
13474,78845.0,,,,
13475,,,,,
13476,,,,78846.0,
13477,,,78849.0,,
13478,78849.0,,,,
13479,,,,,
13480,,,78853.0,,
13481,78853.0,,,,
13482,,,,,
13483,,,78858.0,,
13484,,,,,78859.0
13485,78859.0,,,,
13486,,,,,
13487,,,,78860.0,
13488,,,78862.0,,
13489,78862.0,,,,
13490,,,,,
13491,,,78866.0,,
13492,78866.0,,,,
13493,,,,,
13494,,,78871.0,,
13495,78871.0,,,,
13496,,,,,
13497,,,,78872.0,
13498,,,78875.0,,
13499,78875.0,,,,
13500,,,,,
13501,,,78881.0,,
13502,78881.0,,,,
13503,,,,,
13504,,,78884.0,,
13505,78885.0,,,,
13506,,,,,
13507,,,,78886.0,
13508,,,78888.0,,
13509,78888.0,,,,
13510,,,,,
13511,,,78892.0,,
13512,78893.0,,,,
13513,,,,,
13514,,,78898.0,,
13515,78898.0,,,,
13516,,,,,
13517,,,,78900.0,
13518,,,78901.0,,
13519,78902.0,,,,
13520,,,,,
13521,,,78905.0,,
13522,78906.0,,,,
13523,,,,,
13524,,,78910.0,,
13525,78911.0,,,,
13526,,,,,
13527,,,,78911.0,
13528,,,78915.0,,
13529,78915.0,,,,
13530,,,,,
13531,,,78919.0,,
13532,78920.0,,,,
13533,,,,,
13534,,,78924.0,,
13535,78924.0,,,,
13536,,,,,
13537,,,,78925.0,
13538,,,78927.0,,
13539,78928.0,,,,
13540,,,,,
13541,,,78932.0,,
13542,78932.0,,,,
13543,,,,,
13544,,,78937.0,,
13545,78937.0,,,,
13546,,78937.0,,,
13547,,,,,
13548,,,,78938.0,
13549,,,78941.0,,
13550,78941.0,,,,
13551,,,,,
13552,,,78945.0,,
